Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,Clearing Fee,Exchange Fee,IP Fee,NFA Fee,MAE,MFE,ETD,Bars,
1,NQ 06-26,Backtest,NQPivots,Short,1,9707.75,9730.75,1/9/2019 3:39:00 PM,1/9/2019 10:00:00 PM,Sell short,Exit on session close,($465.16),($465.16),$5.16,$0.00,$0.00,$0.00,$0.00,$1050.00,$645.00,$1110.16,382,
2,NQ 06-26,Backtest,NQPivots,Long,1,9790.75,9840.75,1/17/2019 3:52:00 PM,1/17/2019 8:42:00 PM,Buy,Profit target,$994.84,$529.68,$5.16,$0.00,$0.00,$0.00,$0.00,$80.00,$1000.00,$5.16,291,
3,NQ 06-26,Backtest,NQPivots,Short,1,9876.75,9910.75,1/18/2019 3:40:00 PM,1/18/2019 10:00:00 PM,Sell short,Exit on session close,($685.16),($155.48),$5.16,$0.00,$0.00,$0.00,$0.00,$1335.00,$505.00,$1190.16,381,
4,NQ 06-26,Backtest,NQPivots,Short,1,9817.50,9767.50,1/23/2019 3:39:00 PM,1/23/2019 5:19:00 PM,Sell short,Profit target,$994.84,$839.36,$5.16,$0.00,$0.00,$0.00,$0.00,$440.00,$1000.00,$5.16,101,
5,NQ 06-26,Backtest,NQPivots,Short,1,9817.50,9824.50,1/24/2019 3:50:00 PM,1/24/2019 10:00:00 PM,Sell short,Exit on session close,($145.16),$694.20,$5.16,$0.00,$0.00,$0.00,$0.00,$325.00,$815.00,$960.16,371,
6,NQ 06-26,Backtest,NQPivots,Short,1,9961.25,10026.75,1/31/2019 3:34:00 PM,1/31/2019 10:00:00 PM,Sell short,Exit on session close,($1315.16),($620.96),$5.16,$0.00,$0.00,$0.00,$0.00,$1940.00,$115.00,$1430.16,387,
7,NQ 06-26,Backtest,NQPivots,Long,1,10017.75,9994.00,2/1/2019 3:41:00 PM,2/1/2019 10:00:00 PM,Buy,Exit on session close,($480.16),($1101.12),$5.16,$0.00,$0.00,$0.00,$0.00,$840.00,$500.00,$980.16,380,
8,NQ 06-26,Backtest,NQPivots,Long,1,10137.00,10117.75,2/6/2019 3:42:00 PM,2/6/2019 10:00:00 PM,Buy,Exit on session close,($390.16),($1491.28),$5.16,$0.00,$0.00,$0.00,$0.00,$990.00,$275.00,$665.16,379,
9,NQ 06-26,Backtest,NQPivots,Short,1,10055.50,10031.75,2/11/2019 3:34:00 PM,2/11/2019 10:00:00 PM,Sell short,Exit on session close,$469.84,($1021.44),$5.16,$0.00,$0.00,$0.00,$0.00,$485.00,$850.00,$380.16,387,
10,NQ 06-26,Backtest,NQPivots,Short,1,10160.00,10175.25,2/15/2019 3:52:00 PM,2/15/2019 10:00:00 PM,Sell short,Exit on session close,($310.16),($1331.60),$5.16,$0.00,$0.00,$0.00,$0.00,$590.00,$385.00,$695.16,369,
11,NQ 06-26,Backtest,NQPivots,Long,1,10171.00,10187.00,2/19/2019 3:35:00 PM,2/19/2019 10:00:00 PM,Buy,Exit on session close,$314.84,($1016.76),$5.16,$0.00,$0.00,$0.00,$0.00,$85.00,$780.00,$465.16,386,
12,NQ 06-26,Backtest,NQPivots,Short,1,10201.00,10151.00,2/20/2019 3:44:00 PM,2/20/2019 8:22:00 PM,Sell short,Profit target,$994.84,($21.92),$5.16,$0.00,$0.00,$0.00,$0.00,$385.00,$1000.00,$5.16,279,
13,NQ 06-26,Backtest,NQPivots,Short,1,10172.00,10211.25,2/22/2019 3:34:00 PM,2/22/2019 10:00:00 PM,Sell short,Exit on session close,($790.16),($812.08),$5.16,$0.00,$0.00,$0.00,$0.00,$890.00,$50.00,$840.16,387,
14,NQ 06-26,Backtest,NQPivots,Long,1,10231.50,10243.25,2/26/2019 3:46:00 PM,2/26/2019 10:00:00 PM,Buy,Exit on session close,$229.84,($582.24),$5.16,$0.00,$0.00,$0.00,$0.00,$275.00,$695.00,$465.16,375,
15,NQ 06-26,Backtest,NQPivots,Long,1,10235.75,10220.50,2/28/2019 3:47:00 PM,2/28/2019 10:00:00 PM,Buy,Exit on session close,($310.16),($892.40),$5.16,$0.00,$0.00,$0.00,$0.00,$720.00,$205.00,$515.16,374,
16,NQ 06-26,Backtest,NQPivots,Long,1,10258.50,10274.50,3/5/2019 3:50:00 PM,3/5/2019 10:00:00 PM,Buy,Exit on session close,$314.84,($577.56),$5.16,$0.00,$0.00,$0.00,$0.00,$380.00,$775.00,$460.16,371,
17,NQ 06-26,Backtest,NQPivots,Long,1,10275.00,10232.00,3/6/2019 3:39:00 PM,3/6/2019 10:00:00 PM,Buy,Exit on session close,($865.16),($1442.72),$5.16,$0.00,$0.00,$0.00,$0.00,$1055.00,$115.00,$980.16,382,
18,NQ 06-26,Backtest,NQPivots,Short,1,10311.25,10318.50,3/12/2019 3:38:00 PM,3/12/2019 9:00:00 PM,Sell short,Exit on session close,($150.16),($1592.88),$5.16,$0.00,$0.00,$0.00,$0.00,$510.00,$195.00,$345.16,323,
19,NQ 06-26,Backtest,NQPivots,Long,1,10371.75,10357.50,3/14/2019 2:38:00 PM,3/14/2019 9:00:00 PM,Buy,Exit on session close,($290.16),($1883.04),$5.16,$0.00,$0.00,$0.00,$0.00,$330.00,$230.00,$520.16,383,
20,NQ 06-26,Backtest,NQPivots,Long,1,10465.25,10515.25,3/20/2019 2:33:00 PM,3/20/2019 7:07:00 PM,Buy,Profit target,$994.84,($888.20),$5.16,$0.00,$0.00,$0.00,$0.00,$590.00,$1000.00,$5.16,275,
21,NQ 06-26,Backtest,NQPivots,Long,1,10495.75,10521.25,3/21/2019 2:37:00 PM,3/21/2019 3:01:00 PM,Buy,Close position,$504.84,($383.36),$5.16,$0.00,$0.00,$0.00,$0.00,$35.00,$770.00,$265.16,25,
22,NQ 06-26,Backtest,NQPivots,Short,1,10521.25,10621.75,3/21/2019 3:01:00 PM,3/21/2019 8:09:00 PM,Sell short,Stop loss,($2015.16),($2398.52),$5.16,$0.00,$0.00,$0.00,$0.00,$2010.00,$30.00,$2045.16,309,
23,NQ 06-26,Backtest,NQPivots,Long,1,10432.50,10432.50,3/25/2019 2:37:00 PM,3/25/2019 9:00:00 PM,Buy,Exit on session close,($5.16),($2403.68),$5.16,$0.00,$0.00,$0.00,$0.00,$1055.00,$505.00,$510.16,384,
24,NQ 06-26,Backtest,NQPivots,Long,1,10458.50,10420.75,3/27/2019 3:04:00 PM,3/27/2019 9:00:00 PM,Buy,Exit on session close,($760.16),($3163.84),$5.16,$0.00,$0.00,$0.00,$0.00,$1925.00,$480.00,$1240.16,357,
25,NQ 06-26,Backtest,NQPivots,Short,1,10454.25,10404.25,3/28/2019 3:12:00 PM,3/28/2019 4:23:00 PM,Sell short,Profit target,$994.84,($2169.00),$5.16,$0.00,$0.00,$0.00,$0.00,$90.00,$1000.00,$5.16,72,
26,NQ 06-26,Backtest,NQPivots,Short,1,10451.00,10489.00,3/29/2019 3:52:00 PM,3/29/2019 9:00:00 PM,Sell short,Exit on session close,($765.16),($2934.16),$5.16,$0.00,$0.00,$0.00,$0.00,$835.00,$175.00,$940.16,309,
27,NQ 06-26,Backtest,NQPivots,Long,1,10583.00,10611.25,4/2/2019 3:58:00 PM,4/2/2019 10:00:00 PM,Buy,Exit on session close,$559.84,($2374.32),$5.16,$0.00,$0.00,$0.00,$0.00,$210.00,$715.00,$155.16,363,
28,NQ 06-26,Backtest,NQPivots,Short,1,10673.75,10623.75,4/4/2019 3:46:00 PM,4/4/2019 6:19:00 PM,Sell short,Profit target,$994.84,($1379.48),$5.16,$0.00,$0.00,$0.00,$0.00,$210.00,$1000.00,$5.16,154,
29,NQ 06-26,Backtest,NQPivots,Short,1,10671.25,10690.50,4/5/2019 3:35:00 PM,4/5/2019 10:00:00 PM,Sell short,Exit on session close,($390.16),($1769.64),$5.16,$0.00,$0.00,$0.00,$0.00,$465.00,$155.00,$545.16,386,
30,NQ 06-26,Backtest,NQPivots,Short,1,10689.00,10723.50,4/10/2019 3:53:00 PM,4/10/2019 10:00:00 PM,Sell short,Exit on session close,($695.16),($2464.80),$5.16,$0.00,$0.00,$0.00,$0.00,$710.00,$75.00,$770.16,368,
31,NQ 06-26,Backtest,NQPivots,Long,1,10719.75,10702.75,4/11/2019 3:43:00 PM,4/11/2019 10:00:00 PM,Buy,Exit on session close,($345.16),($2809.96),$5.16,$0.00,$0.00,$0.00,$0.00,$640.00,$70.00,$415.16,378,
32,NQ 06-26,Backtest,NQPivots,Long,1,10908.25,10889.75,4/24/2019 3:50:00 PM,4/24/2019 10:00:00 PM,Buy,Exit on session close,($375.16),($3185.12),$5.16,$0.00,$0.00,$0.00,$0.00,$395.00,$475.00,$850.16,371,
33,NQ 06-26,Backtest,NQPivots,Long,1,10923.50,10940.50,4/29/2019 3:54:00 PM,4/29/2019 10:00:00 PM,Buy,Exit on session close,$334.84,($2850.28),$5.16,$0.00,$0.00,$0.00,$0.00,$200.00,$610.00,$275.16,367,
34,NQ 06-26,Backtest,NQPivots,Long,1,10851.00,10822.25,5/2/2019 3:33:00 PM,5/2/2019 10:00:00 PM,Buy,Exit on session close,($580.16),($3430.44),$5.16,$0.00,$0.00,$0.00,$0.00,$1650.00,$805.00,$1385.16,388,
35,NQ 06-26,Backtest,NQPivots,Long,1,10725.25,10775.25,5/8/2019 3:47:00 PM,5/8/2019 5:08:00 PM,Buy,Profit target,$994.84,($2435.60),$5.16,$0.00,$0.00,$0.00,$0.00,$435.00,$1000.00,$5.16,82,
36,NQ 06-26,Backtest,NQPivots,Long,1,10670.50,10570.50,5/10/2019 3:48:00 PM,5/10/2019 4:38:00 PM,Buy,Stop loss,($2005.16),($4440.76),$5.16,$0.00,$0.00,$0.00,$0.00,$2000.00,$80.00,$2085.16,51,
37,NQ 06-26,Backtest,NQPivots,Short,1,10454.25,10499.25,5/14/2019 3:37:00 PM,5/14/2019 10:00:00 PM,Sell short,Exit on session close,($905.16),($5345.92),$5.16,$0.00,$0.00,$0.00,$0.00,$1830.00,$445.00,$1350.16,384,
38,NQ 06-26,Backtest,NQPivots,Long,1,10494.25,10544.25,5/15/2019 3:49:00 PM,5/15/2019 4:26:00 PM,Buy,Profit target,$994.84,($4351.08),$5.16,$0.00,$0.00,$0.00,$0.00,$325.00,$1000.00,$5.16,38,
39,NQ 06-26,Backtest,NQPivots,Long,1,10215.50,10115.00,6/3/2019 3:33:00 PM,6/3/2019 4:03:00 PM,Buy,Stop loss,($2015.16),($6366.24),$5.16,$0.00,$0.00,$0.00,$0.00,$2010.00,$65.00,$2080.16,31,
40,NQ 06-26,Backtest,NQPivots,Short,1,10118.50,10219.00,6/4/2019 3:52:00 PM,6/4/2019 5:30:00 PM,Sell short,Stop loss,($2015.16),($8381.40),$5.16,$0.00,$0.00,$0.00,$0.00,$2010.00,$100.00,$2115.16,99,
41,NQ 06-26,Backtest,NQPivots,Short,1,10296.50,10246.50,6/5/2019 3:44:00 PM,6/5/2019 4:33:00 PM,Sell short,Profit target,$994.84,($7386.56),$5.16,$0.00,$0.00,$0.00,$0.00,$260.00,$1000.00,$5.16,50,
42,NQ 06-26,Backtest,NQPivots,Long,1,10308.50,10358.50,6/6/2019 3:59:00 PM,6/6/2019 8:44:00 PM,Buy,Profit target,$994.84,($6391.72),$5.16,$0.00,$0.00,$0.00,$0.00,$365.00,$1000.00,$5.16,286,
43,NQ 06-26,Backtest,NQPivots,Long,1,10595.00,10561.25,6/12/2019 3:43:00 PM,6/12/2019 10:00:00 PM,Buy,Exit on session close,($680.16),($7071.88),$5.16,$0.00,$0.00,$0.00,$0.00,$955.00,$60.00,$740.16,378,
44,NQ 06-26,Backtest,NQPivots,Short,1,10582.25,10616.50,6/17/2019 3:34:00 PM,6/17/2019 10:00:00 PM,Sell short,Exit on session close,($690.16),($7762.04),$5.16,$0.00,$0.00,$0.00,$0.00,$1115.00,$60.00,$750.16,387,
45,NQ 06-26,Backtest,NQPivots,Long,1,10719.75,10769.75,6/19/2019 4:00:00 PM,6/19/2019 8:06:00 PM,Buy,Profit target,$994.84,($6767.20),$5.16,$0.00,$0.00,$0.00,$0.00,$585.00,$1000.00,$5.16,247,
46,NQ 06-26,Backtest,NQPivots,Long,1,10818.00,10815.75,6/21/2019 3:44:00 PM,6/21/2019 10:00:00 PM,Buy,Exit on session close,($50.16),($6817.36),$5.16,$0.00,$0.00,$0.00,$0.00,$385.00,$920.00,$970.16,377,
47,NQ 06-26,Backtest,NQPivots,Short,1,10735.25,10745.00,6/27/2019 3:41:00 PM,6/27/2019 10:00:00 PM,Sell short,Exit on session close,($200.16),($7017.52),$5.16,$0.00,$0.00,$0.00,$0.00,$540.00,$235.00,$435.16,380,
48,NQ 06-26,Backtest,NQPivots,Short,1,10753.50,10755.00,6/28/2019 3:38:00 PM,6/28/2019 10:00:00 PM,Sell short,Exit on session close,($35.16),($7052.68),$5.16,$0.00,$0.00,$0.00,$0.00,$305.00,$580.00,$615.16,383,
49,NQ 06-26,Backtest,NQPivots,Long,1,10849.50,10885.25,7/2/2019 3:40:00 PM,7/2/2019 10:00:00 PM,Buy,Exit on session close,$709.84,($6342.84),$5.16,$0.00,$0.00,$0.00,$0.00,$395.00,$740.00,$30.16,381,
50,NQ 06-26,Backtest,NQPivots,Short,1,10897.50,10943.75,7/3/2019 3:35:00 PM,7/3/2019 7:00:00 PM,Sell short,Exit on session close,($930.16),($7273.00),$5.16,$0.00,$0.00,$0.00,$0.00,$925.00,$40.00,$970.16,206,
51,NQ 06-26,Backtest,NQPivots,Short,1,11003.25,10980.25,7/11/2019 3:41:00 PM,7/11/2019 10:00:00 PM,Sell short,Exit on session close,$454.84,($6818.16),$5.16,$0.00,$0.00,$0.00,$0.00,$300.00,$970.00,$515.16,380,
52,NQ 06-26,Backtest,NQPivots,Short,1,11036.00,11048.75,7/15/2019 3:34:00 PM,7/15/2019 10:00:00 PM,Sell short,Exit on session close,($260.16),($7078.32),$5.16,$0.00,$0.00,$0.00,$0.00,$330.00,$285.00,$545.16,387,
53,NQ 06-26,Backtest,NQPivots,Long,1,11046.75,11008.25,7/16/2019 3:51:00 PM,7/16/2019 10:00:00 PM,Buy,Exit on session close,($775.16),($7853.48),$5.16,$0.00,$0.00,$0.00,$0.00,$1245.00,$20.00,$795.16,370,
54,NQ 06-26,Backtest,NQPivots,Short,1,11003.75,10953.75,7/19/2019 3:54:00 PM,7/19/2019 8:17:00 PM,Sell short,Profit target,$994.84,($6858.64),$5.16,$0.00,$0.00,$0.00,$0.00,$225.00,$1000.00,$5.16,264,
55,NQ 06-26,Backtest,NQPivots,Short,1,10996.75,11031.00,7/23/2019 3:52:00 PM,7/23/2019 10:00:00 PM,Sell short,Exit on session close,($690.16),($7548.80),$5.16,$0.00,$0.00,$0.00,$0.00,$690.00,$565.00,$1255.16,369,
56,NQ 06-26,Backtest,NQPivots,Long,1,11026.25,11076.25,7/24/2019 3:43:00 PM,7/24/2019 9:12:00 PM,Buy,Profit target,$994.84,($6553.96),$5.16,$0.00,$0.00,$0.00,$0.00,$95.00,$1000.00,$5.16,330,
57,NQ 06-26,Backtest,NQPivots,Short,1,10975.75,10925.75,8/1/2019 3:38:00 PM,8/1/2019 7:41:00 PM,Sell short,Profit target,$994.84,($5559.12),$5.16,$0.00,$0.00,$0.00,$0.00,$1985.00,$1000.00,$5.16,244,
58,NQ 06-26,Backtest,NQPivots,Long,1,10780.00,10679.50,8/9/2019 3:39:00 PM,8/9/2019 5:28:00 PM,Buy,Stop loss,($2015.16),($7574.28),$5.16,$0.00,$0.00,$0.00,$0.00,$2010.00,$5.00,$2020.16,110,
59,NQ 06-26,Backtest,NQPivots,Long,1,10623.50,10673.50,8/13/2019 3:35:00 PM,8/13/2019 3:38:00 PM,Buy,Profit target,$994.84,($6579.44),$5.16,$0.00,$0.00,$0.00,$0.00,$65.00,$1000.00,$5.16,4,
60,NQ 06-26,Backtest,NQPivots,Long,1,10551.50,10553.75,8/15/2019 3:45:00 PM,8/15/2019 10:00:00 PM,Buy,Exit on session close,$39.84,($6539.60),$5.16,$0.00,$0.00,$0.00,$0.00,$1110.00,$760.00,$720.16,376,
61,NQ 06-26,Backtest,NQPivots,Short,1,10815.50,10765.50,8/22/2019 3:34:00 PM,8/22/2019 4:29:00 PM,Sell short,Profit target,$994.84,($5544.76),$5.16,$0.00,$0.00,$0.00,$0.00,$370.00,$1000.00,$5.16,56,
62,NQ 06-26,Backtest,NQPivots,Short,1,10603.75,10643.50,8/26/2019 3:35:00 PM,8/26/2019 10:00:00 PM,Sell short,Exit on session close,($800.16),($6344.92),$5.16,$0.00,$0.00,$0.00,$0.00,$810.00,$655.00,$1455.16,386,
63,NQ 06-26,Backtest,NQPivots,Short,1,10787.50,10737.50,8/30/2019 3:58:00 PM,8/30/2019 5:12:00 PM,Sell short,Profit target,$994.84,($5350.08),$5.16,$0.00,$0.00,$0.00,$0.00,$255.00,$1000.00,$5.16,75,
64,NQ 06-26,Backtest,NQPivots,Long,1,10923.75,10916.25,9/6/2019 3:50:00 PM,9/6/2019 10:00:00 PM,Buy,Exit on session close,($155.16),($5505.24),$5.16,$0.00,$0.00,$0.00,$0.00,$500.00,$320.00,$475.16,371,
65,NQ 06-26,Backtest,NQPivots,Short,1,10926.25,10876.25,9/9/2019 3:38:00 PM,9/9/2019 6:36:00 PM,Sell short,Profit target,$994.84,($4510.40),$5.16,$0.00,$0.00,$0.00,$0.00,$230.00,$1000.00,$5.16,179,
66,NQ 06-26,Backtest,NQPivots,Short,1,10897.50,10950.75,9/11/2019 3:42:00 PM,9/11/2019 10:00:00 PM,Sell short,Exit on session close,($1070.16),($5580.56),$5.16,$0.00,$0.00,$0.00,$0.00,$1155.00,$90.00,$1160.16,379,
67,NQ 06-26,Backtest,NQPivots,Long,1,10976.25,10955.50,9/13/2019 3:52:00 PM,9/13/2019 10:00:00 PM,Buy,Exit on session close,($420.16),($6000.72),$5.16,$0.00,$0.00,$0.00,$0.00,$655.00,$245.00,$665.16,369,
68,NQ 06-26,Backtest,NQPivots,Long,1,10914.75,10926.25,9/17/2019 3:40:00 PM,9/17/2019 3:45:00 PM,Buy,Close position,$224.84,($5775.88),$5.16,$0.00,$0.00,$0.00,$0.00,$25.00,$355.00,$130.16,6,
69,NQ 06-26,Backtest,NQPivots,Short,1,10926.25,10954.75,9/17/2019 3:45:00 PM,9/17/2019 10:00:00 PM,Sell short,Exit on session close,($575.16),($6351.04),$5.16,$0.00,$0.00,$0.00,$0.00,$620.00,$385.00,$960.16,376,
70,NQ 06-26,Backtest,NQPivots,Long,1,10869.75,10879.00,9/23/2019 3:35:00 PM,9/23/2019 10:00:00 PM,Buy,Exit on session close,$179.84,($6171.20),$5.16,$0.00,$0.00,$0.00,$0.00,$450.00,$710.00,$530.16,386,
71,NQ 06-26,Backtest,NQPivots,Short,1,10734.00,10805.25,10/4/2019 3:34:00 PM,10/4/2019 10:00:00 PM,Sell short,Exit on session close,($1430.16),($7601.36),$5.16,$0.00,$0.00,$0.00,$0.00,$1585.00,$250.00,$1680.16,387,
72,NQ 06-26,Backtest,NQPivots,Long,1,10740.25,10790.25,10/10/2019 3:33:00 PM,10/10/2019 3:56:00 PM,Buy,Profit target,$994.84,($6606.52),$5.16,$0.00,$0.00,$0.00,$0.00,$95.00,$1000.00,$5.16,24,
73,NQ 06-26,Backtest,NQPivots,Long,1,10884.25,10893.25,10/14/2019 3:45:00 PM,10/14/2019 10:00:00 PM,Buy,Exit on session close,$174.84,($6431.68),$5.16,$0.00,$0.00,$0.00,$0.00,$125.00,$680.00,$505.16,376,
74,NQ 06-26,Backtest,NQPivots,Long,1,10989.25,10888.75,10/18/2019 3:35:00 PM,10/18/2019 6:21:00 PM,Buy,Stop loss,($2015.16),($8446.84),$5.16,$0.00,$0.00,$0.00,$0.00,$2010.00,$175.00,$2190.16,167,
75,NQ 06-26,Backtest,NQPivots,Short,1,10948.50,10986.25,10/21/2019 3:51:00 PM,10/21/2019 10:00:00 PM,Sell short,Exit on session close,($760.16),($9207.00),$5.16,$0.00,$0.00,$0.00,$0.00,$855.00,$310.00,$1070.16,370,
76,NQ 06-26,Backtest,NQPivots,Long,1,10917.75,10935.25,10/23/2019 3:41:00 PM,10/23/2019 10:00:00 PM,Buy,Exit on session close,$344.84,($8862.16),$5.16,$0.00,$0.00,$0.00,$0.00,$490.00,$415.00,$70.16,380,
77,NQ 06-26,Backtest,NQPivots,Long,1,11007.25,11057.25,10/25/2019 4:00:00 PM,10/25/2019 5:15:00 PM,Buy,Profit target,$994.84,($7867.32),$5.16,$0.00,$0.00,$0.00,$0.00,$100.00,$1000.00,$5.16,76,
78,NQ 06-26,Backtest,NQPivots,Long,1,11090.25,11140.25,10/30/2019 2:50:00 PM,10/30/2019 8:25:00 PM,Buy,Profit target,$994.84,($6872.48),$5.16,$0.00,$0.00,$0.00,$0.00,$605.00,$1000.00,$5.16,336,
79,NQ 06-26,Backtest,NQPivots,Short,1,11150.75,11100.75,10/31/2019 2:40:00 PM,10/31/2019 3:24:00 PM,Sell short,Profit target,$994.84,($5877.64),$5.16,$0.00,$0.00,$0.00,$0.00,$125.00,$1000.00,$5.16,45,
80,NQ 06-26,Backtest,NQPivots,Long,1,11255.00,11254.00,11/5/2019 3:46:00 PM,11/5/2019 10:00:00 PM,Buy,Exit on session close,($25.16),($5902.80),$5.16,$0.00,$0.00,$0.00,$0.00,$445.00,$385.00,$410.16,375,
81,NQ 06-26,Backtest,NQPivots,Long,1,11261.50,11300.75,11/8/2019 3:38:00 PM,11/8/2019 10:00:00 PM,Buy,Exit on session close,$779.84,($5122.96),$5.16,$0.00,$0.00,$0.00,$0.00,$640.00,$795.00,$15.16,383,
82,NQ 06-26,Backtest,NQPivots,Short,1,11300.25,11311.50,11/12/2019 3:36:00 PM,11/12/2019 10:00:00 PM,Sell short,Exit on session close,($230.16),($5353.12),$5.16,$0.00,$0.00,$0.00,$0.00,$790.00,$355.00,$585.16,385,
83,NQ 06-26,Backtest,NQPivots,Short,1,11390.25,11384.00,11/19/2019 3:39:00 PM,11/19/2019 10:00:00 PM,Sell short,Exit on session close,$119.84,($5233.28),$5.16,$0.00,$0.00,$0.00,$0.00,$245.00,$765.00,$645.16,382,
84,NQ 06-26,Backtest,NQPivots,Short,1,11320.25,11317.50,11/22/2019 3:34:00 PM,11/22/2019 10:00:00 PM,Sell short,Exit on session close,$49.84,($5183.44),$5.16,$0.00,$0.00,$0.00,$0.00,$360.00,$950.00,$900.16,387,
85,NQ 06-26,Backtest,NQPivots,Short,1,11344.00,11352.50,12/5/2019 4:00:00 PM,12/5/2019 10:00:00 PM,Sell short,Exit on session close,($175.16),($5358.60),$5.16,$0.00,$0.00,$0.00,$0.00,$240.00,$625.00,$800.16,361,
86,NQ 06-26,Backtest,NQPivots,Long,1,11437.00,11404.00,12/9/2019 3:34:00 PM,12/9/2019 10:00:00 PM,Buy,Exit on session close,($665.16),($6023.76),$5.16,$0.00,$0.00,$0.00,$0.00,$705.00,$595.00,$1260.16,387,
87,NQ 06-26,Backtest,NQPivots,Long,1,11402.00,11398.00,12/10/2019 3:35:00 PM,12/10/2019 10:00:00 PM,Buy,Exit on session close,($85.16),($6108.92),$5.16,$0.00,$0.00,$0.00,$0.00,$480.00,$710.00,$795.16,386,
88,NQ 06-26,Backtest,NQPivots,Short,1,11413.75,11444.50,12/11/2019 3:47:00 PM,12/11/2019 10:00:00 PM,Sell short,Exit on session close,($620.16),($6729.08),$5.16,$0.00,$0.00,$0.00,$0.00,$735.00,$70.00,$690.16,374,
89,NQ 06-26,Backtest,NQPivots,Long,1,11446.25,11496.25,12/12/2019 3:37:00 PM,12/12/2019 3:40:00 PM,Buy,Profit target,$994.84,($5734.24),$5.16,$0.00,$0.00,$0.00,$0.00,$75.00,$1000.00,$5.16,4,
90,NQ 06-26,Backtest,NQPivots,Long,1,11497.50,11547.50,12/13/2019 3:33:00 PM,12/13/2019 4:03:00 PM,Buy,Profit target,$994.84,($4739.40),$5.16,$0.00,$0.00,$0.00,$0.00,$340.00,$1000.00,$5.16,31,
91,NQ 06-26,Backtest,NQPivots,Short,1,11628.25,11620.75,12/17/2019 3:33:00 PM,12/17/2019 10:00:00 PM,Sell short,Exit on session close,$144.84,($4594.56),$5.16,$0.00,$0.00,$0.00,$0.00,$235.00,$345.00,$200.16,388,
92,NQ 06-26,Backtest,NQPivots,Short,1,11626.75,11627.50,12/18/2019 4:00:00 PM,12/18/2019 10:00:00 PM,Sell short,Exit on session close,($20.16),($4614.72),$5.16,$0.00,$0.00,$0.00,$0.00,$585.00,$90.00,$110.16,361,
93,NQ 06-26,Backtest,NQPivots,Short,1,11740.50,11735.00,12/24/2019 3:35:00 PM,12/24/2019 3:45:00 PM,Sell short,Close position,$104.84,($4509.88),$5.16,$0.00,$0.00,$0.00,$0.00,$10.00,$170.00,$65.16,11,
94,NQ 06-26,Backtest,NQPivots,Long,1,11735.00,11739.75,12/24/2019 3:45:00 PM,12/24/2019 7:00:00 PM,Buy,Exit on session close,$89.84,($4420.04),$5.16,$0.00,$0.00,$0.00,$0.00,$265.00,$150.00,$60.16,196,
95,NQ 06-26,Backtest,NQPivots,Short,1,11831.00,11807.75,12/27/2019 3:45:00 PM,12/27/2019 10:00:00 PM,Sell short,Exit on session close,$459.84,($3960.20),$5.16,$0.00,$0.00,$0.00,$0.00,$80.00,$945.00,$485.16,376,
96,NQ 06-26,Backtest,NQPivots,Long,1,11802.50,11746.25,12/30/2019 3:33:00 PM,12/30/2019 10:00:00 PM,Buy,Exit on session close,($1130.16),($5090.36),$5.16,$0.00,$0.00,$0.00,$0.00,$1930.00,$105.00,$1235.16,388,
97,NQ 06-26,Backtest,NQPivots,Long,1,11739.00,11762.50,12/31/2019 3:34:00 PM,12/31/2019 10:00:00 PM,Buy,Exit on session close,$464.84,($4625.52),$5.16,$0.00,$0.00,$0.00,$0.00,$405.00,$625.00,$160.16,387,
98,NQ 06-26,Backtest,NQPivots,Long,1,11870.00,11876.75,1/7/2020 4:00:00 PM,1/7/2020 10:00:00 PM,Buy,Exit on session close,$129.84,($4495.68),$5.16,$0.00,$0.00,$0.00,$0.00,$250.00,$655.00,$525.16,361,
99,NQ 06-26,Backtest,NQPivots,Long,1,11882.50,11883.00,1/8/2020 3:33:00 PM,1/8/2020 3:38:00 PM,Buy,Close position,$4.84,($4490.84),$5.16,$0.00,$0.00,$0.00,$0.00,$25.00,$280.00,$275.16,6,
100,NQ 06-26,Backtest,NQPivots,Short,1,11883.00,11983.50,1/8/2020 3:38:00 PM,1/8/2020 9:23:00 PM,Sell short,Stop loss,($2015.16),($6506.00),$5.16,$0.00,$0.00,$0.00,$0.00,$2010.00,$245.00,$2260.16,346,
101,NQ 06-26,Backtest,NQPivots,Short,1,12037.00,11987.00,1/10/2020 3:35:00 PM,1/10/2020 9:43:00 PM,Sell short,Profit target,$994.84,($5511.16),$5.16,$0.00,$0.00,$0.00,$0.00,$405.00,$1000.00,$5.16,369,
102,NQ 06-26,Backtest,NQPivots,Long,1,12093.00,12065.00,1/14/2020 3:35:00 PM,1/14/2020 10:00:00 PM,Buy,Exit on session close,($565.16),($6076.32),$5.16,$0.00,$0.00,$0.00,$0.00,$865.00,$335.00,$900.16,386,
103,NQ 06-26,Backtest,NQPivots,Short,1,12080.50,12068.00,1/15/2020 3:36:00 PM,1/15/2020 10:00:00 PM,Sell short,Exit on session close,$244.84,($5831.48),$5.16,$0.00,$0.00,$0.00,$0.00,$605.00,$855.00,$610.16,385,
104,NQ 06-26,Backtest,NQPivots,Short,1,12165.25,12198.00,1/17/2020 3:38:00 PM,1/17/2020 10:00:00 PM,Sell short,Exit on session close,($660.16),($6491.64),$5.16,$0.00,$0.00,$0.00,$0.00,$775.00,$410.00,$1070.16,383,
