Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,Clearing Fee,Exchange Fee,IP Fee,NFA Fee,MAE,MFE,ETD,Bars,
680,NQ 06-26,Backtest,BlueLightning,Long,1,25454.00,25594.75,2/25/2026 3:50:00 PM,2/25/2026 10:00:00 PM,Buy,Exit on session close,$2815.00,$125085.00,$0.00,$0.00,$0.00,$0.00,$0.00,$230.00,$3025.00,$210.00,38,
681,NQ 06-26,Backtest,BlueLightning,Short,1,25237.75,25275.25,3/2/2026 8:20:00 PM,3/2/2026 8:20:00 PM,Sell short,Stop loss,($750.00),$124335.00,$0.00,$0.00,$0.00,$0.00,$0.00,$750.00,$0.00,$750.00,1,
682,NQ 06-26,Backtest,BlueLightning,Long,1,24898.75,24861.25,3/16/2026 2:50:00 PM,3/16/2026 3:40:00 PM,Buy,Stop loss,($750.00),$123585.00,$0.00,$0.00,$0.00,$0.00,$0.00,$750.00,$1625.00,$2375.00,6,
683,NQ 06-26,Backtest,BlueLightning,Short,1,24925.75,24963.25,3/16/2026 7:20:00 PM,3/16/2026 8:10:00 PM,Sell short,Stop loss,($750.00),$122835.00,$0.00,$0.00,$0.00,$0.00,$0.00,$750.00,$285.00,$1035.00,6,
684,NQ 06-26,Backtest,BlueLightning,Long,1,24662.00,24624.50,3/19/2026 8:30:00 PM,3/19/2026 8:30:00 PM,Buy,Stop loss,($750.00),$122085.00,$0.00,$0.00,$0.00,$0.00,$0.00,$750.00,$0.00,$750.00,1,
685,NQ 06-26,Backtest,BlueLightning,Long,1,24538.75,24501.25,3/23/2026 2:50:00 PM,3/23/2026 2:50:00 PM,Buy,Stop loss,($750.00),$121335.00,$0.00,$0.00,$0.00,$0.00,$0.00,$750.00,$0.00,$750.00,1,
686,NQ 06-26,Backtest,BlueLightning,Long,1,24576.50,24539.00,3/23/2026 3:00:00 PM,3/23/2026 3:10:00 PM,Buy,Stop loss,($750.00),$120585.00,$0.00,$0.00,$0.00,$0.00,$0.00,$750.00,$670.00,$1420.00,2,
687,NQ 06-26,Backtest,BlueLightning,Long,1,24482.75,24445.25,3/25/2026 2:50:00 PM,3/25/2026 2:50:00 PM,Buy,Stop loss,($750.00),$119835.00,$0.00,$0.00,$0.00,$0.00,$0.00,$750.00,$0.00,$750.00,1,
688,NQ 06-26,Backtest,BlueLightning,Long,1,23444.00,23406.50,3/31/2026 3:50:00 PM,3/31/2026 5:00:00 PM,Buy,Stop loss,($750.00),$119085.00,$0.00,$0.00,$0.00,$0.00,$0.00,$750.00,$2875.00,$3625.00,8,
689,NQ 06-26,Backtest,BlueLightning,Long,1,24187.00,24149.50,4/1/2026 3:50:00 PM,4/1/2026 3:50:00 PM,Buy,Stop loss,($750.00),$118335.00,$0.00,$0.00,$0.00,$0.00,$0.00,$750.00,$0.00,$750.00,1,
690,NQ 06-26,Backtest,BlueLightning,Long,1,24294.25,24256.75,4/6/2026 3:50:00 PM,4/6/2026 5:40:00 PM,Buy,Stop loss,($750.00),$117585.00,$0.00,$0.00,$0.00,$0.00,$0.00,$750.00,$3160.00,$3910.00,12,
691,NQ 06-26,Backtest,BlueLightning,Long,1,25122.75,25085.25,4/8/2026 3:50:00 PM,4/8/2026 4:00:00 PM,Buy,Stop loss,($750.00),$116835.00,$0.00,$0.00,$0.00,$0.00,$0.00,$750.00,$770.00,$1520.00,2,
692,NQ 06-26,Backtest,BlueLightning,Long,1,25080.75,25043.25,4/8/2026 4:10:00 PM,4/8/2026 4:10:00 PM,Buy,Stop loss,($750.00),$116085.00,$0.00,$0.00,$0.00,$0.00,$0.00,$750.00,$0.00,$750.00,1,
693,NQ 06-26,Backtest,BlueLightning,Long,1,25307.50,25270.00,4/10/2026 3:50:00 PM,4/10/2026 4:20:00 PM,Buy,Stop loss,($750.00),$115335.00,$0.00,$0.00,$0.00,$0.00,$0.00,$750.00,$950.00,$1700.00,4,
694,NQ 06-26,Backtest,BlueLightning,Long,1,25708.00,26001.50,4/14/2026 3:50:00 PM,4/14/2026 10:00:00 PM,Buy,Exit on session close,$5870.00,$121205.00,$0.00,$0.00,$0.00,$0.00,$0.00,$35.00,$5905.00,$35.00,38,
695,NQ 06-26,Backtest,BlueLightning,Long,1,26470.75,26433.25,4/16/2026 5:30:00 PM,4/16/2026 6:40:00 PM,Buy,Stop loss,($750.00),$120455.00,$0.00,$0.00,$0.00,$0.00,$0.00,$750.00,$1865.00,$2615.00,8,
696,NQ 06-26,Backtest,BlueLightning,Long,1,26696.75,26659.25,4/17/2026 3:50:00 PM,4/17/2026 3:50:00 PM,Buy,Stop loss,($750.00),$119705.00,$0.00,$0.00,$0.00,$0.00,$0.00,$750.00,$0.00,$750.00,1,
697,NQ 06-26,Backtest,BlueLightning,Long,1,26731.75,26828.25,4/17/2026 4:10:00 PM,4/17/2026 10:00:00 PM,Buy,Exit on session close,$1930.00,$121635.00,$0.00,$0.00,$0.00,$0.00,$0.00,$345.00,$3060.00,$1130.00,36,
698,NQ 06-26,Backtest,BlueLightning,Long,1,26860.75,26823.25,4/21/2026 4:20:00 PM,4/21/2026 4:30:00 PM,Buy,Stop loss,($750.00),$120885.00,$0.00,$0.00,$0.00,$0.00,$0.00,$750.00,$490.00,$1240.00,2,
699,NQ 06-26,Backtest,BlueLightning,Long,1,26833.75,27078.75,4/22/2026 3:50:00 PM,4/22/2026 10:00:00 PM,Buy,Exit on session close,$4900.00,$125785.00,$0.00,$0.00,$0.00,$0.00,$0.00,$445.00,$5185.00,$285.00,38,
700,NQ 06-26,Backtest,BlueLightning,Long,1,27246.75,27209.25,4/24/2026 3:50:00 PM,4/24/2026 3:50:00 PM,Buy,Stop loss,($750.00),$125035.00,$0.00,$0.00,$0.00,$0.00,$0.00,$750.00,$0.00,$750.00,1,
701,NQ 06-26,Backtest,BlueLightning,Long,1,27240.00,27202.50,4/24/2026 4:00:00 PM,4/24/2026 4:00:00 PM,Buy,Stop loss,($750.00),$124285.00,$0.00,$0.00,$0.00,$0.00,$0.00,$750.00,$0.00,$750.00,1,
702,NQ 06-26,Backtest,BlueLightning,Long,1,27782.00,27837.25,5/1/2026 4:00:00 PM,5/1/2026 10:00:00 PM,Buy,Exit on session close,$1105.00,$125390.00,$0.00,$0.00,$0.00,$0.00,$0.00,$620.00,$2700.00,$1595.00,37,
703,NQ 06-26,Backtest,BlueLightning,Long,1,28046.25,28136.00,5/5/2026 3:50:00 PM,5/5/2026 10:00:00 PM,Buy,Exit on session close,$1795.00,$127185.00,$0.00,$0.00,$0.00,$0.00,$0.00,$290.00,$2840.00,$1045.00,38,
704,NQ 06-26,Backtest,BlueLightning,Long,1,28429.50,28392.00,5/6/2026 3:50:00 PM,5/6/2026 4:10:00 PM,Buy,Stop loss,($750.00),$126435.00,$0.00,$0.00,$0.00,$0.00,$0.00,$750.00,$1530.00,$2280.00,3,
705,NQ 06-26,Backtest,BlueLightning,Long,1,28966.00,29339.75,5/8/2026 3:50:00 PM,5/8/2026 10:00:00 PM,Buy,Exit on session close,$7475.00,$133910.00,$0.00,$0.00,$0.00,$0.00,$0.00,$490.00,$7500.00,$25.00,38,
